stopdate,stoptime,streetnbr,streetdir,street,Min,sex,race,ethnic,Year of birth,enfaction,rpmainid,raceethn,RPT1-PEDESTRIAN,RPT1-VEHICLE,RPT2-DISTURBANCE,RPT2-EQUIPMENT VIOLATION,RPT2-MUNICIPAL VIOLATION,RPT2-NOISE VIOLATION,RPT2-RIGHT OF WAY VIOLATION,RPT2-SPEEDING,RPT2-STATE VIOLATION,RPT2-SUSPICIOUS,RPT2-TRAFFIC-PARKING VIOLATION,RPT2-TRAFFIC-RECKLESS/CARELESS,RPT2-TRAFFIC-REDDI OBSERVED PC,RPT2-TRAFFIC-RIGHT OF WAY VIOLATION,RPT2-TRAFFIC-SPEEDING,RPT2-WELFARE CHECK,RPT3-*NO SEARCH,RPT3-DRIVER,RPT3-NO SEARCH,RPT3-PASSENGER,RPT3-PERSON,RPT3-PROPERTY,RPT3-VEHICLE,RPT4-CONSENT,RPT4-IMPOUND,RPT4-INCIDENT TO ARREST,RPT4-PLAIN VIEW,RPT4-PROBABLE CAUSE,RPT5-ALCOHOL,RPT5-DRUGS,RPT5-NOTHING SEIZED,RPT5-OTHER EVIDENCE,RPT5-STOLEN PROPERTY,RPT5-WEAPONS,RPT6-ARREST,RPT6-CITATION,RPT6-DETOX HOLD,RPT6-FIELD CONTACT,RPT6-M-1 HOLD,RPT6-NO ACTION,RPT6-WARNING,RPT7-FELONY,RPT7-MISDEMEANOR,RPT7-MUNICIPAL,RPT7-NOT CHARGED,RPT7-TRAFFIC,RPT7-WARRANT
 02/14/2018,1325,450,,55TH ST/SENECA PL,8,F,W,N,1996,Y,3787,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1122,2400 BLK,,TABLE MESA,15,M,W,N,1989,Y,3788,WN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1234,1100 BLK,,S BROADWAY,15,M,W,N,1994,Y,3789,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1442,,,FOOTHILLS PKWY/PEARL PKWY,15,M,W,N,1992,N,3790,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1525,,,FOOTHILLS PKWY/PEARL PKWY,5,F,W,N,1969,Y,3791,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/14/2018,1420,,,BASELINE/FOOTHILLS,15,F,W,N,1968,Y,3792,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1510,,,LIBRARY (MEADOWS BRANCH),15,M,W,N,1996,Y,3793,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1543,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1981,Y,3794,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/14/2018,1325,1398,,FOOTHILLS PKWY/COLORADO AVE,10,F,W,N,1963,N,3795,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1400,2999,,47TH ST/VALMONT RD,10,F,W,N,1992,N,3796,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1430,2999,,29TH ST/VALMONT RD,10,F,W,N,1975,Y,3797,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1440,1800,,FOLSOM ST,5,F,W,N,1954,Y,3798,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/14/2018,1520,2700,,ARAPAHOE AVE,10,F,W,N,1997,Y,3799,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1555,1599,,EISENHOWER DR/ARAPAHOE AVE,5,M,B,N,1962,N,3800,BN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/14/2018,1735,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,W,N,1994,N,3801,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,2027,2099,,MAPLETON AVE/21ST ST,5,M,W,N,1963,N,3802,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/14/2018,2152,1199,,30TH ST/COLORADO AVE,10,F,W,N,1990,Y,3803,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
 02/14/2018,1803,600,,BLOCK OF S. BROADWAY,5,M,W,N,1979,N,3804,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
 02/14/2018,2047,,,FOOTHILLS NB OFF RP @ PEARL/PEARL PKWY,10,M,W,N,1964,Y,3805,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 02/15/2018,5,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,N,1999,N,3806,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 02/14/2018,2320,900,,CANYON BLVD,10,F,A,N,1995,Y,3807,AN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/14/2018,2227,1899,,BROADWAY/WALNUT ST,10,M,W,N,1964,N,3808,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,205,2800,,BASELINE RD,20,M,W,H,1985,N,3809,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,205,2800 BLK,,BASELINE,20,M,W,H,1995,N,3810,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,205,2800,,BASELINE RD,20,M,W,N,1990,N,3811,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,34,,,FOLSOM/TAFT,5,M,W,H,1969,Y,3812,WH,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,150,2500,,CANYON BLVD,5,M,W,N,1969,N,3813,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,256,2800,,VALMONT RD,5,M,W,N,1971,N,3814,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,225,1900,,ALPINE AVE,5,F,W,N,1991,Y,3815,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,15,,,28TH ST/CANYON BLVD,4,M,W,N,1997,Y,3816,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,738,,,BLACKHAWK/TENINO ST,10,F,W,N,1963,Y,3817,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,805,,,55TH ST/PUEBLO PL.,10,M,W,N,1990,Y,3818,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,827,5500,,AZTEC CT/55TH ST,15,F,W,N,1994,N,3819,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,927,,,17TH ST/CANYON BLVD,10,M,W,H,1986,N,3820,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1200,1299,,17TH ST/ATHENS ST,10,M,A,N,1963,Y,3821,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1047,,,FOOTHILLS PKWY/VALMONT RD,10,M,W,N,1988,N,3822,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,1130,4398,,ARAPAHOE AVE/FOOTHILLS PKWY,10,F,W,N,1998,Y,3823,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,1223,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,F,W,N,1977,N,3824,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,1249,4450,,ARAPAHOE AVE,10,M,W,N,1961,N,3825,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/15/2018,1150,599,,MOHAWK DR/LAGUNA PL,10,F,W,N,1985,N,3826,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1235,38.6,,HWY 36,10,M,W,N,1995,N,3827,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1345,4800,,ARAPAHOE AVE,10,M,W,N,1974,Y,3828,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1250,,,9TH ST/MAXWELL,12,M,W,N,1971,N,3829,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1320,,,9TH ST/DEWEY,15,F,W,N,1953,Y,3830,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,200,3599,,19TH ST/KALMIA AVE,12,M,W,N,1953,Y,3831,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1044,200 BLK,,FOOTHILLS PKY,5,F,W,H,1992,Y,3832,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,1055,200 BLK,,FOOTHILLS PKY,15,M,W,N,1991,N,3833,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1150,,,FOOTHILLS PKWY/ARAPAHOE AVE,5,M,W,N,1995,N,3834,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,1442,200 BLK,,FOOTHILLS PKY,15,M,W,N,1991,N,3835,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1508,200 BLK,,FOOTHILLS PKY,15,F,W,N,1966,N,3836,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1533,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,W,N,1989,N,3837,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1445,,,28TH ST/OLSON DR,10,M,W,N,1934,Y,3838,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1425,,,US36/BASELINE,10,M,W,N,1990,Y,3839,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1404,,,28TH ST FRONTAGE/OLSON DR,10,M,W,N,1955,N,3840,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,952,1099,,28TH FRONTAGE RD/E COLLEGE AVE,10,M,W,N,1984,N,3841,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1430,2000,,REGENT DR/BROADWAY,10,M,W,N,1997,Y,3842,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,935,,,FOOTHILLS PKWY/SOUTH BOULDER RD,10,M,W,H,1995,Y,3843,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,819,3561,,VALMONT RD/WILDERNESS PL,10,F,W,H,1981,N,3844,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1328,1398,,FOOTHILLS PKWY/COLORADO AVE,10,F,W,N,1946,Y,3845,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1340,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1981,Y,3846,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1425,5600,,BASELINE RD,10,F,W,N,2000,N,3847,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1445,350,,55TH ST/PUEBLO PL,10,F,W,N,1951,N,3848,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1515,350,,55TH ST/PUEBLO PL,10,F,W,N,1957,Y,3849,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1620,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,W,N,1955,N,3850,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1325,2800,,ARAPAHOE AVE,8,M,W,N,1982,Y,3851,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/14/2018,1345,2800,,COLORADO AVE,8,F,W,N,1956,N,3852,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1150,2800,,COLORADO AVE,6,F,W,N,1960,N,3853,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1205,38300,,US HIGHWAY 36,6,F,W,N,1999,Y,3854,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1230,38300,,US HIGHWAY 36,6,M,W,N,1998,N,3855,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,1918,15TH,,UNIVERSITY,7,F,W,N,1998,N,3856,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,1958,2299,,24TH ST/MAPLETON AVE,5,F,W,N,1965,N,3857,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,2020,700,,30TH ST,5,M,W,N,1995,N,3858,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,2100,3100,,ARAPAHOE AVE,25,M,W,H,1992,N,3859,WH,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,2300,1100,,MARINE ST,20,M,I,N,1993,Y,3860,IN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,1945,2900,,CANYON CREEK RD/BASELINE RD,10,M,W,H,1984,N,3861,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/15/2018,2045,,,FOOTHILLS/ARAPAHOE,25,M,W,N,1998,N,3862,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
 02/15/2018,2145,999,,16TH ST/EUCLID AVE,15,M,W,N,1967,N,3863,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 02/15/2018,2215,2999,,28TH ST/VALMONT RD,10,F,W,N,1994,Y,3864,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/28/2018,34,1100,,WALNUT ST,10,M,W,N,1994,N,3865,WN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/15/2018,2210,1198,,28TH ST/COLORADO AVE,5,M,W,N,1992,N,3866,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 02/15/2018,1924,1099,,11TH ST/COLLEGE AVE,25,M,W,N,1991,N,3867,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
 02/16/2018,133,1800,,11TH ST/CANYON BLVD,5,F,W,N,1991,N,3868,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 02/16/2018,1152,,,FOOTHILLS PKWY/ARAPAHOE AVE,25,M,W,N,1983,Y,3869,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 02/16/2018,1226,698,,FOOTHILLS PKWY/BASELINE RD,10,M,B,N,1989,N,3870,BN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/16/2018,1301,695,,MANHATTAN DR,10,M,W,N,1963,N,3871,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/16/2018,1334,698,,FOOTHILLS PKWY/BASELINE RD,10,M,W,N,1997,N,3872,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/16/2018,1848,2900,,ARAPAHOE AVE,5,M,W,N,1966,N,3873,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 02/16/2018,1900,30,,CANYON BLVD,13,F,W,N,1997,N,3874,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 02/16/2018,1925,3399,,19TH ST/IRIS AVE,7,M,A,N,1988,Y,3875,AN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 02/16/2018,1942,1249,,PENNSYLVANIA AVE/12TH ST | 13TH ST ALLEY,10,M,W,N,1999,N,3876,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/16/2018,1950,1399,,BROADWAY/UNIVERSITY AVE,5,M,W,N,1988,N,3877,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 02/16/2018,2024,1899,,18TH ST/WALNUT ST,5,F,W,H,1979,N,3878,WH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
